INSEE_COM,annee,nb_mutations,NbMaisons,NbApparts,PropMaison,PropAppart,PrixMoyen,Prixm2Moyen,SurfaceMoy
21545,2024,8,7,1,12,88,103822,1179,84
21546,2024,3,3,0,0,100,115850,1830,71
21547,2024,1,1,0,0,100,80000,620,129
21548,2024,7,7,0,0,100,106708,1279,86
21550,2024,3,3,0,0,100,116867,1407,80
21554,2024,23,6,17,74,26,97685,1384,73
21555,2024,9,8,1,11,89,322589,2408,140
21556,2024,2,2,0,0,100,204250,2884,112
21557,2024,1,1,0,0,100,35000,614,57
21558,2024,10,9,1,10,90,266426,2603,108
21559,2024,4,4,0,0,100,227000,1944,126
21560,2024,1,1,0,0,100,145000,1450,100
21561,2024,4,4,0,0,100,160440,1520,104
21562,2024,1,1,0,0,100,240000,3529,68
21564,2024,1,1,0,0,100,222000,2242,99
21565,2024,5,5,0,0,100,230010,2390,98
21568,2024,8,8,0,0,100,104794,1540,68
21569,2024,5,5,0,0,100,211606,1548,122
21571,2024,1,1,0,0,100,222800,1120,199
21572,2024,1,1,0,0,100,134000,1811,74
21573,2024,4,4,0,0,100,183238,2119,88
21574,2024,2,2,0,0,100,107650,1163,92
21575,2024,1,1,0,0,100,120000,1043,115
21576,2024,2,2,0,0,100,163855,1566,103
21577,2024,10,10,0,0,100,225380,1747,130
21578,2024,3,3,0,0,100,182167,1827,103
21579,2024,1,1,0,0,100,75000,765,98
21581,2024,1,1,0,0,100,128000,1306,98
21582,2024,7,7,0,0,100,173250,1631,111
21583,2024,1,1,0,0,100,136360,1515,90
21584,2024,24,24,0,0,100,165176,1944,98
21585,2024,9,9,0,0,100,206889,2668,78
21586,2024,2,2,0,0,100,285420,2498,115
21587,2024,3,3,0,0,100,160600,1737,93
21589,2024,3,3,0,0,100,184333,1962,97
21590,2024,14,13,1,7,93,250463,2862,90
21591,2024,11,10,1,9,91,257773,2615,109
21593,2024,1,1,0,0,100,80000,571,140
21595,2024,1,1,0,0,100,293600,3262,90
21596,2024,4,4,0,0,100,334625,2322,147
21597,2024,1,1,0,0,100,212600,1772,120
21598,2024,3,3,0,0,100,168667,1523,111
21599,2024,28,26,2,7,93,164561,1754,99
21601,2024,2,2,0,0,100,110750,1577,63
21603,2024,26,18,8,31,69,132752,1612,87
21604,2024,3,3,0,0,100,160167,1147,134
21605,2024,17,16,1,6,94,253800,2579,100
21606,2024,18,17,1,6,94,230238,2256,106
21607,2024,26,21,5,19,81,140288,1657,91
21608,2024,2,2,0,0,100,87850,1136,65
21609,2024,3,3,0,0,100,215000,1953,111
21610,2024,5,5,0,0,100,163360,1461,122
21611,2024,11,11,0,0,100,155364,1751,93
21613,2024,3,3,0,0,100,113833,1929,66
21614,2024,2,2,0,0,100,224600,1328,182
21615,2024,1,1,0,0,100,23000,460,50
21617,2024,115,37,78,68,32,217666,2509,85
21618,2024,9,9,0,0,100,155896,1359,125
21619,2024,1,1,0,0,100,95000,1056,90
21620,2024,5,5,0,0,100,158265,1608,111
21622,2024,3,3,0,0,100,118650,1383,87
21623,2024,11,11,0,0,100,233219,2410,104
21625,2024,1,1,0,0,100,175000,1367,128
21628,2024,4,4,0,0,100,108888,1214,92
21629,2024,2,2,0,0,100,45500,1244,40
21630,2024,1,1,0,0,100,145000,1036,140
21632,2024,8,8,0,0,100,286000,2488,120
21633,2024,2,2,0,0,100,166000,1197,142
21634,2024,2,2,0,0,100,140000,1331,95
21635,2024,1,1,0,0,100,60000,667,90
21636,2024,6,6,0,0,100,75267,1432,72
21637,2024,3,3,0,0,100,79000,810,101
21638,2024,11,11,0,0,100,237765,1914,147
21639,2024,3,3,0,0,100,222333,1865,111
21641,2024,6,6,0,0,100,132167,1088,120
21642,2024,7,7,0,0,100,121371,1499,90
21643,2024,2,2,0,0,100,196920,2274,86
21644,2024,3,3,0,0,100,247813,1897,134
21645,2024,12,12,0,0,100,157425,1419,109
21648,2024,2,2,0,0,100,207500,2535,82
21650,2024,2,2,0,0,100,320332,2610,122
21651,2024,1,1,0,0,100,290100,2590,112
21652,2024,3,3,0,0,100,260923,2330,94
21653,2024,1,1,0,0,100,325000,1087,299
21656,2024,5,5,0,0,100,155100,2135,72
21657,2024,16,15,1,6,94,340919,3016,114
21659,2024,1,1,0,0,100,290650,2742,106
21661,2024,20,16,4,20,80,214697,2363,90
21663,2024,17,14,3,18,82,146638,1446,101
21664,2024,2,2,0,0,100,82100,745,110
21665,2024,2,2,0,0,100,151750,1146,130
21666,2024,3,3,0,0,100,156000,1236,131
21667,2024,5,5,0,0,100,224874,2223,102
21669,2024,2,2,0,0,100,114500,1390,90
21670,2024,7,7,0,0,100,125579,1295,88
21671,2024,3,2,1,33,67,80667,841,92
21673,2024,5,5,0,0,100,131100,1114,139
21674,2024,5,5,0,0,100,66000,764,91
21676,2024,2,2,0,0,100,116500,1516,76
21677,2024,2,2,0,0,100,140000,1714,78
21678,2024,3,3,0,0,100,204000,1307,146
21679,2024,3,3,0,0,100,148600,1994,75
21680,2024,6,6,0,0,100,150167,1349,118
21682,2024,3,3,0,0,100,255267,2371,108
21683,2024,7,7,0,0,100,78928,1059,76
21684,2024,1,1,0,0,100,208900,2611,80
21685,2024,2,2,0,0,100,202500,1124,160
21686,2024,2,2,0,0,100,88000,782,120
21687,2024,1,1,0,0,100,72500,1812,40
21688,2024,1,1,0,0,100,288000,1200,240
21689,2024,1,1,0,0,100,285750,1681,170
21690,2024,4,4,0,0,100,137925,1157,118
21691,2024,2,2,0,0,100,144000,2486,58
21692,2024,5,5,0,0,100,294200,2538,151
21693,2024,3,3,0,0,100,28333,1430,19
21695,2024,1,1,0,0,100,221000,1535,144
21696,2024,1,1,0,0,100,195000,1573,124
21698,2024,7,7,0,0,100,258307,2541,106
21699,2024,14,14,0,0,100,192821,2040,102
21702,2024,4,4,0,0,100,202000,1415,136
21703,2024,1,1,0,0,100,83700,1674,50
21707,2024,1,1,0,0,100,138000,1340,103
21708,2024,5,5,0,0,100,259972,2316,113
21709,2024,1,1,0,0,100,59000,1283,46
21710,2024,9,9,0,0,100,84808,969,83
21711,2024,2,2,0,0,100,137550,1680,82
21712,2024,3,3,0,0,100,209533,2070,112
21713,2024,4,3,1,25,75,102175,1236,90
21714,2024,3,3,0,0,100,255500,2693,93
21715,2024,6,6,0,0,100,110726,1139,102
21716,2024,2,1,1,50,50,334073,2517,124
21717,2024,5,5,0,0,100,66500,581,114
22001,2024,6,6,0,0,100,122695,1284,100
22002,2024,9,9,0,0,100,183700,1931,98
22003,2024,11,11,0,0,100,227487,1997,114
22004,2024,48,46,2,4,96,145983,1666,90
22005,2024,21,19,2,10,90,107613,1332,83
22006,2024,6,6,0,0,100,120825,1053,117
22008,2024,13,13,0,0,100,201111,1926,102
22009,2024,3,3,0,0,100,119117,1681,70
22011,2024,9,9,0,0,100,152628,1428,110
22012,2024,11,11,0,0,100,195906,2374,83
22013,2024,39,39,0,0,100,144841,1556,89
22014,2024,19,19,0,0,100,179143,1729,107
22015,2024,18,18,0,0,100,150272,1588,93
22016,2024,7,6,1,14,86,481589,6987,70
22018,2024,8,8,0,0,100,131611,1369,95
22019,2024,3,3,0,0,100,212995,1462,147
22020,2024,34,32,2,6,94,154469,1551,105
22021,2024,11,11,0,0,100,207621,1876,108
22023,2024,5,5,0,0,100,88872,1314,68
22024,2024,6,6,0,0,100,89967,1253,72
22025,2024,37,37,0,0,100,113409,1296,91
22026,2024,8,8,0,0,100,213125,2797,87
22028,2024,14,14,0,0,100,189750,2011,94
22029,2024,9,9,0,0,100,150944,1428,115
22030,2024,8,8,0,0,100,226964,1970,116
22031,2024,15,15,0,0,100,69357,919,86
22032,2024,30,29,1,3,97,137683,1542,91
22033,2024,10,10,0,0,100,171234,2170,81
22034,2024,11,11,0,0,100,154547,1630,98
22035,2024,9,9,0,0,100,174111,2145,91
22036,2024,2,2,0,0,100,54000,640,84
22037,2024,7,7,0,0,100,51697,830,73
22039,2024,9,9,0,0,100,106178,1138,91
22040,2024,1,1,0,0,100,428220,2049,209
22041,2024,3,3,0,0,100,91333,1120,83
22042,2024,6,6,0,0,100,259121,2083,120
22043,2024,2,2,0,0,100,146625,1426,104
22044,2024,8,8,0,0,100,210608,1942,111
22045,2024,6,6,0,0,100,187333,1713,106
22046,2024,96,96,0,0,100,116300,1207,100
22047,2024,12,11,1,8,92,162283,1380,118
22048,2024,19,19,0,0,100,183347,2208,89
22049,2024,15,15,0,0,100,247687,2586,100
22050,2024,250,92,158,63,37,205347,2788,75
22052,2024,3,3,0,0,100,61333,725,88
22053,2024,9,9,0,0,100,136383,1429,100
22054,2024,81,59,22,27,73,319756,3893,88
22055,2024,91,62,29,32,68,263143,3192,87
22056,2024,14,14,0,0,100,159716,1553,104
22057,2024,3,3,0,0,100,235539,1807,134
22059,2024,6,6,0,0,100,182167,1568,110
22060,2024,10,10,0,0,100,142901,1337,104
22061,2024,27,27,0,0,100,123716,1367,89
22062,2024,10,10,0,0,100,147130,1200,116
22063,2024,4,4,0,0,100,200000,1646,108
22064,2024,5,4,1,20,80,116400,978,111
22065,2024,25,25,0,0,100,172203,1723,103
22067,2024,28,28,0,0,100,156163,1785,94
22068,2024,6,5,1,17,83,147667,1281,112
22069,2024,2,2,0,0,100,182900,2772,66
22070,2024,124,56,68,55,45,138237,2101,71
22071,2024,6,6,0,0,100,188117,1951,98
22072,2024,8,8,0,0,100,117952,1430,90
22073,2024,5,5,0,0,100,100710,1446,70
22074,2024,10,10,0,0,100,110795,1298,87
22075,2024,5,5,0,0,100,111300,1351,94
22076,2024,14,14,0,0,100,247114,2134,119
22077,2024,14,14,0,0,100,221388,2201,115
22079,2024,23,23,0,0,100,157989,1796,94
22081,2024,46,39,7,15,85,173774,2182,82
22082,2024,7,7,0,0,100,258124,2498,103
22083,2024,8,8,0,0,100,140977,1220,120
22084,2024,30,30,0,0,100,201000,1913,103
22085,2024,7,7,0,0,100,229743,2896,77
22086,2024,8,8,0,0,100,163238,1857,93
22087,2024,7,7,0,0,100,94429,1109,78
22088,2024,3,3,0,0,100,86070,850,103
22090,2024,13,13,0,0,100,209377,2164,101
22091,2024,3,3,0,0,100,116333,1544,80
22092,2024,11,11,0,0,100,63266,1226,51
22093,2024,181,132,49,27,73,210692,2456,88
22094,2024,29,24,5,17,83,479607,4976,100
22095,2024,1,1,0,0,100,91643,1206,76
22096,2024,8,8,0,0,100,175125,2214,80
22097,2024,13,13,0,0,100,200400,1986,100
22098,2024,11,11,0,0,100,158024,1948,86
22099,2024,10,10,0,0,100,118100,1213,97
22101,2024,8,8,0,0,100,136919,1482,88
22103,2024,7,7,0,0,100,230886,2336,98
22104,2024,9,9,0,0,100,133926,1469,89
22105,2024,19,19,0,0,100,194016,2032,91
22106,2024,81,65,16,20,80,213765,2356,94
22107,2024,33,32,1,3,97,101189,1306,82
22108,2024,1,1,0,0,100,150000,1685,89
22109,2024,7,6,1,14,86,298136,4324,95
22110,2024,7,7,0,0,100,189429,2013,96
22111,2024,5,5,0,0,100,289950,2903,106
22112,2024,7,7,0,0,100,138595,1184,114
22113,2024,270,195,75,28,72,208057,2359,88
22114,2024,10,10,0,0,100,121888,1049,113
22115,2024,7,7,0,0,100,125129,1017,122
22116,2024,14,14,0,0,100,194819,1851,103
22117,2024,19,19,0,0,100,201091,2046,100
22118,2024,62,57,5,8,92,235306,2367,103
22119,2024,17,17,0,0,100,148289,1899,80
22121,2024,25,23,2,8,92,169672,1837,100
22122,2024,12,12,0,0,100,90014,1022,89
22124,2024,4,4,0,0,100,73500,942,75
22127,2024,26,23,3,12,88,308326,2845,110
22128,2024,13,13,0,0,100,125566,1119,109
22131,2024,21,21,0,0,100,98971,1282,76
22132,2024,3,3,0,0,100,78000,912,85
22133,2024,5,5,0,0,100,206300,1578,132
22134,2024,19,18,1,5,95,278567,2681,106
22135,2024,34,34,0,0,100,152068,1583,100
22136,2024,116,94,22,19,81,142807,1555,94
22137,2024,37,36,1,3,97,96203,1030,96
22138,2024,8,8,0,0,100,73801,942,88
22139,2024,1,1,0,0,100,134950,1350,100
22140,2024,6,6,0,0,100,210756,2369,88
22141,2024,1,1,0,0,100,155000,2013,77
22143,2024,27,21,6,22,78,214152,2704,84
22144,2024,10,10,0,0,100,164300,1750,92
22145,2024,9,9,0,0,100,146913,1438,106
22146,2024,7,7,0,0,100,73256,885,85
22147,2024,38,35,3,8,92,128771,1498,86
22148,2024,8,8,0,0,100,61438,667,92
22149,2024,12,12,0,0,100,103536,1010,99
22150,2024,7,7,0,0,100,155200,1577,101
22152,2024,9,9,0,0,100,234276,1899,124
22153,2024,10,10,0,0,100,127100,1562,82
22155,2024,17,17,0,0,100,134938,1419,99
22156,2024,6,6,0,0,100,72833,958,80
22157,2024,12,12,0,0,100,105364,1208,100
22158,2024,36,35,1,3,97,127029,1374,91
22160,2024,5,5,0,0,100,169333,1545,112
22161,2024,34,34,0,0,100,187403,1858,103
22162,2024,131,80,51,39,61,269350,3239,86
22163,2024,13,13,0,0,100,97661,1121,82
22164,2024,23,23,0,0,100,155415,1618,96
22165,2024,2,2,0,0,100,189500,2068,92
22166,2024,38,36,2,5,95,290992,3082,101
22168,2024,157,86,71,45,55,307801,3707,87
22169,2024,1,1,0,0,100,170000,1478,115
22170,2024,14,14,0,0,100,141812,1755,81
22171,2024,46,45,1,2,98,193477,2018,98
22172,2024,47,40,7,15,85,181040,2200,84
22174,2024,4,4,0,0,100,242000,2800,87
22175,2024,19,19,0,0,100,189766,1631,109
22176,2024,73,66,7,10,90,185861,1903,98
22177,2024,11,11,0,0,100,201584,2167,104
22178,2024,16,16,0,0,100,168645,2014,88
22179,2024,37,21,16,43,57,217409,3599,65
22180,2024,17,16,1,6,94,189644,1738,113
22181,2024,9,9,0,0,100,102422,1581,68
22182,2024,28,28,0,0,100,204828,2034,110
22183,2024,49,47,2,4,96,108629,1201,93
22184,2024,21,21,0,0,100,129062,1612,90
22185,2024,30,30,0,0,100,166944,1661,103
22186,2024,118,78,40,34,66,400394,4537,90
22187,2024,179,147,32,18,82,264534,2854,94
22188,2024,9,8,1,11,89,160556,1652,93
22189,2024,10,10,0,0,100,123969,1078,107
22190,2024,38,37,1,3,97,249225,2465,102
22193,2024,21,19,2,10,90,148389,1662,92
22194,2024,59,52,7,12,88,211303,2343,91
22195,2024,48,44,4,8,92,188925,2066,93
22196,2024,15,15,0,0,100,161961,1964,91
22197,2024,26,26,0,0,100,290039,2417,122
22198,2024,55,48,7,13,87,305957,2901,102
22199,2024,16,16,0,0,100,145278,1713,88
22200,2024,7,7,0,0,100,196714,1898,103
22201,2024,15,15,0,0,100,246670,3257,83
22202,2024,8,8,0,0,100,132361,1030,120
22203,2024,54,53,1,2,98,128043,1438,91
22204,2024,13,13,0,0,100,126781,1453,92
22205,2024,4,4,0,0,100,224226,2236,103
22206,2024,36,33,3,8,92,171719,1844,98
22207,2024,41,41,0,0,100,162474,1703,98
22208,2024,25,25,0,0,100,147720,1771,88
22209,2024,54,46,8,15,85,300948,3347,92
22210,2024,43,43,0,0,100,399135,3868,100
22211,2024,47,44,3,6,94,192997,2011,99
22212,2024,16,16,0,0,100,160233,1636,100
22213,2024,39,36,3,8,92,286526,2844,103
22214,2024,56,55,1,2,98,230260,2509,95
22215,2024,128,112,16,12,88,185421,2027,91
22216,2024,16,16,0,0,100,121416,1181,104
22217,2024,4,4,0,0,100,110000,1569,94
22218,2024,20,20,0,0,100,289076,3120,100
22219,2024,24,24,0,0,100,127218,1460,89
22220,2024,24,24,0,0,100,117782,1205,100
22221,2024,25,25,0,0,100,222663,2769,84
22222,2024,82,69,13,16,84,225266,2589,89
22223,2024,20,20,0,0,100,150144,1559,97
22224,2024,15,15,0,0,100,197564,2403,86
22225,2024,53,47,6,11,89,151645,1737,95
22226,2024,32,32,0,0,100,222757,2387,96
22227,2024,14,14,0,0,100,150910,1546,92
22228,2024,24,24,0,0,100,116944,1529,85
22229,2024,13,13,0,0,100,106127,1177,94
22231,2024,12,12,0,0,100,93788,1548,75
22232,2024,25,25,0,0,100,263837,2622,102
22233,2024,32,32,0,0,100,213493,2157,96
22234,2024,5,5,0,0,100,208000,2420,85
22235,2024,4,4,0,0,100,114750,1882,66
22236,2024,5,5,0,0,100,162700,1764,90
22237,2024,19,19,0,0,100,173586,1838,98
22238,2024,10,10,0,0,100,138780,1622,94
22239,2024,18,18,0,0,100,216813,2028,112
22240,2024,15,14,1,7,93,119133,1318,97
22241,2024,15,15,0,0,100,101494,1205,82
22242,2024,27,27,0,0,100,277561,3045,96
22243,2024,16,16,0,0,100,126780,1334,104
22244,2024,16,16,0,0,100,97716,1123,92
22245,2024,11,11,0,0,100,174645,1866,96
22246,2024,17,17,0,0,100,189724,1810,102
22248,2024,23,23,0,0,100,187784,1694,111
22249,2024,10,10,0,0,100,124678,1285,99
22250,2024,11,9,2,18,82,146400,1585,96
22251,2024,87,77,10,11,89,242445,2575,94
22254,2024,14,14,0,0,100,135914,1473,88
22255,2024,12,12,0,0,100,144342,1470,104
22256,2024,18,18,0,0,100,164194,1815,106
22257,2024,4,4,0,0,100,118625,2107,63
22258,2024,37,36,1,3,97,194055,1985,102
22259,2024,36,35,1,3,97,212594,2287,93
22260,2024,11,11,0,0,100,145158,1336,101
22261,2024,5,5,0,0,100,269750,1986,139
22262,2024,26,22,4,15,85,179472,2102,85
22263,2024,8,8,0,0,100,118162,1289,92
22264,2024,26,26,0,0,100,150250,1556,100
22265,2024,14,14,0,0,100,180401,1794,99
22266,2024,55,52,3,5,95,105553,1103,93
22267,2024,12,12,0,0,100,132775,1262,103
22268,2024,11,11,0,0,100,213613,1806,124
22269,2024,5,5,0,0,100,116580,1402,84
22271,2024,5,5,0,0,100,155800,1522,103
22272,2024,26,24,2,8,92,282692,2625,100
22273,2024,19,19,0,0,100,230812,2726,92
22274,2024,3,3,0,0,100,165583,2548,68
22275,2024,10,9,1,10,90,146297,1387,106
22277,2024,20,18,2,10,90,151392,2018,86
22278,2024,830,333,497,60,40,142816,1896,76
22279,2024,9,9,0,0,100,153922,1435,107
22280,2024,17,17,0,0,100,240394,2478,99
22281,2024,7,7,0,0,100,142614,1634,90
22282,2024,101,56,45,45,55,375322,4849,77
22283,2024,16,16,0,0,100,126576,1558,88
22284,2024,6,6,0,0,100,61495,1000,67
22285,2024,6,6,0,0,100,84968,945,103
22286,2024,7,7,0,0,100,200502,1861,101
22287,2024,10,10,0,0,100,166273,1674,103
22288,2024,4,4,0,0,100,110019,1101,102
22289,2024,3,3,0,0,100,110333,1304,95
22291,2024,3,3,0,0,100,141000,1646,84
22293,2024,6,6,0,0,100,126792,1446,88
22294,2024,5,5,0,0,100,84806,1227,70
22295,2024,11,11,0,0,100,98298,1158,83
22296,2024,3,3,0,0,100,49833,641,76
22299,2024,9,9,0,0,100,191492,2102,93
22300,2024,5,5,0,0,100,159600,1505,104
22302,2024,18,15,3,17,83,392081,5249,78
22304,2024,5,5,0,0,100,181192,2067,88
22305,2024,4,4,0,0,100,120525,1292,107
22306,2024,7,7,0,0,100,255071,2424,107
22307,2024,24,24,0,0,100,200073,1947,108
22308,2024,8,8,0,0,100,110938,1488,77
22309,2024,1,1,0,0,100,42000,525,80
22310,2024,3,3,0,0,100,130833,1761,75
22311,2024,12,12,0,0,100,210809,2172,94
22312,2024,2,2,0,0,100,79000,1119,72
22313,2024,7,7,0,0,100,73003,926,80
22314,2024,5,5,0,0,100,103600,1213,92
22315,2024,1,1,0,0,100,115000,1554,74
22316,2024,13,13,0,0,100,84707,1213,77
22317,2024,2,2,0,0,100,223500,2399,97
22318,2024,6,6,0,0,100,138183,2124,82
22319,2024,10,8,2,20,80,252725,3747,68
22320,2024,1,1,0,0,100,170400,2662,64
22321,2024,29,29,0,0,100,110001,1366,80
22322,2024,7,7,0,0,100,111628,1458,74
22323,2024,11,11,0,0,100,202818,2006,103
22324,2024,19,19,0,0,100,298600,2955,106
22325,2024,95,56,39,41,59,278495,3803,79
22326,2024,6,6,0,0,100,163819,1603,106
22327,2024,17,17,0,0,100,227794,2289,98
22328,2024,10,10,0,0,100,100014,1109,85
22330,2024,3,3,0,0,100,107617,888,102
22331,2024,3,3,0,0,100,67337,837,85
22332,2024,4,4,0,0,100,138750,1556,87
22333,2024,9,9,0,0,100,133743,1466,90
22334,2024,3,3,0,0,100,161000,1354,124
22335,2024,5,5,0,0,100,95370,1303,73
22337,2024,10,10,0,0,100,120460,1328,92
22338,2024,8,8,0,0,100,203157,1644,123
22339,2024,39,31,8,21,79,198693,2593,87
22340,2024,18,18,0,0,100,167529,1667,103
22341,2024,7,7,0,0,100,184135,1779,99
22342,2024,9,9,0,0,100,246403,2326,100
22343,2024,84,58,26,31,69,262942,3173,90
22344,2024,13,13,0,0,100,94805,1081,88
22345,2024,10,10,0,0,100,158728,2293,79
22346,2024,4,3,1,25,75,161988,2035,89
22347,2024,12,12,0,0,100,358762,2573,129
22348,2024,4,4,0,0,100,150250,1956,79
22349,2024,24,23,1,4,96,287208,2851,100
22350,2024,3,3,0,0,100,66667,1044,62
22351,2024,11,11,0,0,100,134816,1181,112
22352,2024,1,1,0,0,100,37000,1028,36
22353,2024,38,27,11,29,71,418224,4949,89
22354,2024,12,12,0,0,100,172608,1788,97
22356,2024,6,6,0,0,100,155992,1708,98
22358,2024,8,8,0,0,100,182046,1837,101
22359,2024,4,4,0,0,100,213333,1843,121
22360,2024,94,82,12,13,87,188912,2168,89
22361,2024,10,10,0,0,100,159704,1700,91
22362,2024,42,28,14,33,67,165178,2032,89
22363,2024,23,23,0,0,100,272840,2579,110
22364,2024,25,21,4,16,84,225808,2612,86
22365,2024,1,1,0,0,100,250000,2137,117
22366,2024,5,5,0,0,100,184000,1871,103
22368,2024,9,9,0,0,100,420742,4549,112
22369,2024,6,6,0,0,100,130890,1320,96
22370,2024,4,4,0,0,100,171500,1821,93
22371,2024,5,5,0,0,100,100000,1281,81
22372,2024,22,21,1,5,95,198100,2238,90
22373,2024,2,2,0,0,100,71325,682,108
22375,2024,9,9,0,0,100,167167,1481,102
22376,2024,10,10,0,0,100,134808,1498,84
22377,2024,22,22,0,0,100,293859,2608,116
22378,2024,2,2,0,0,100,68500,833,79
22379,2024,24,20,4,17,83,252854,2979,89
22380,2024,11,10,1,9,91,167964,2359,83
22381,2024,1,1,0,0,100,132000,1650,80
22383,2024,2,2,0,0,100,131500,2352,73
22384,2024,12,12,0,0,100,124681,1154,109
22385,2024,15,15,0,0,100,270574,2836,97
22386,2024,7,7,0,0,100,135929,1033,124
22387,2024,16,16,0,0,100,154009,1703,92
22388,2024,13,13,0,0,100,168928,1765,96
22389,2024,36,33,3,8,92,196735,2124,98
22390,2024,7,7,0,0,100,147571,1463,103
22391,2024,14,14,0,0,100,173835,1625,110
23001,2024,12,12,0,0,100,78751,953,85
23002,2024,12,12,0,0,100,88414,963,94
23003,2024,3,3,0,0,100,99000,791,96
23004,2024,8,8,0,0,100,64540,791,86
23005,2024,2,2,0,0,100,132500,910,145
23006,2024,6,6,0,0,100,120819,1115,105
23007,2024,4,4,0,0,100,90185,752,118
23008,2024,51,37,14,27,73,64184,836,77
23010,2024,1,1,0,0,100,85000,1000,85
23011,2024,3,3,0,0,100,96667,1031,98
23012,2024,3,3,0,0,100,65833,998,66
23013,2024,12,12,0,0,100,83675,904,94
23014,2024,2,2,0,0,100,145250,1802,80
23015,2024,12,12,0,0,100,62050,942,73
23016,2024,1,1,0,0,100,76500,490,156
23017,2024,5,5,0,0,100,43560,554,80
23018,2024,5,5,0,0,100,83600,864,102
23019,2024,1,1,0,0,100,67000,705,95
23020,2024,3,2,1,33,67,46000,674,75
23021,2024,12,12,0,0,100,78944,741,102
23022,2024,14,14,0,0,100,53571,811,65
23024,2024,5,5,0,0,100,117376,1157,105
23025,2024,11,11,0,0,100,105458,1008,104
23026,2024,7,7,0,0,100,103336,921,111
23027,2024,2,2,0,0,100,78500,940,90
23029,2024,7,7,0,0,100,61414,925,70
23030,2024,32,27,5,16,84,85264,812,96
23031,2024,13,13,0,0,100,107313,1202,97
23032,2024,6,6,0,0,100,91813,1221,67
23035,2024,9,9,0,0,100,88778,1561,66
23036,2024,20,19,1,5,95,75745,958,80
23037,2024,3,3,0,0,100,74591,743,126
23038,2024,2,2,0,0,100,34950,744,47
23039,2024,12,12,0,0,100,94383,846,106
23040,2024,1,1,0,0,100,130000,1083,120
23041,2024,5,5,0,0,100,79860,745,109
23045,2024,8,8,0,0,100,62741,752,81
23046,2024,5,5,0,0,100,45620,876,50
23047,2024,8,8,0,0,100,86749,998,99
23048,2024,6,6,0,0,100,101633,1079,90
23049,2024,4,4,0,0,100,103232,1291,72
23050,2024,2,2,0,0,100,85600,1415,90
23052,2024,7,7,0,0,100,103923,1195,90
23053,2024,1,1,0,0,100,94240,1178,80
23054,2024,1,1,0,0,100,51000,1133,45
23055,2024,4,4,0,0,100,131411,1292,106
23056,2024,12,12,0,0,100,98850,1367,84
23057,2024,8,8,0,0,100,65703,674,96
23058,2024,1,1,0,0,100,105000,583,180
23059,2024,2,2,0,0,100,35500,742,52
23060,2024,3,3,0,0,100,267100,2256,117
23061,2024,10,10,0,0,100,85770,900,98
23062,2024,12,12,0,0,100,62017,980,69
23063,2024,1,1,0,0,100,61790,1123,55
23064,2024,9,9,0,0,100,76222,1085,72
23065,2024,1,1,0,0,100,85000,497,171
23066,2024,4,4,0,0,100,107576,1151,100
23067,2024,3,3,0,0,100,107000,804,157
23068,2024,3,3,0,0,100,92333,598,162
23069,2024,6,6,0,0,100,44817,558,82
23070,2024,12,12,0,0,100,86941,1196,79
23071,2024,4,4,0,0,100,141875,1269,111
23072,2024,5,5,0,0,100,77290,885,100
23073,2024,4,4,0,0,100,75375,731,105
23074,2024,3,3,0,0,100,138050,968,132
23075,2024,14,14,0,0,100,128895,1233,102
23076,2024,15,15,0,0,100,106456,974,108
23077,2024,11,10,1,9,91,138745,2349,97
23078,2024,1,1,0,0,100,80220,1337,60
23079,2024,30,24,6,20,80,87301,1005,89
23080,2024,2,2,0,0,100,70000,634,110
23081,2024,3,3,0,0,100,50000,517,95
23082,2024,5,5,0,0,100,119537,1048,111
23083,2024,1,1,0,0,100,60000,517,116
23084,2024,2,2,0,0,100,50000,756,68
23086,2024,3,3,0,0,100,113167,1124,112
23087,2024,10,10,0,0,100,107285,1159,91
23089,2024,13,12,1,8,92,89713,1177,80
23090,2024,8,8,0,0,100,78138,1238,66
23091,2024,6,6,0,0,100,50548,630,90
23092,2024,5,5,0,0,100,93623,1071,92
23093,2024,14,14,0,0,100,102859,954,112
23095,2024,14,14,0,0,100,98467,1242,86
23096,2024,159,109,50,31,69,103965,1205,89
23097,2024,4,4,0,0,100,81691,1235,106
23098,2024,1,1,0,0,100,55000,470,117
23099,2024,8,8,0,0,100,144444,1206,118
23100,2024,3,3,0,0,100,110000,877,117
23101,2024,9,9,0,0,100,126661,1454,96
23102,2024,6,6,0,0,100,133245,1024,112
23103,2024,5,5,0,0,100,74090,861,84
23104,2024,1,1,0,0,100,30000,638,47
23105,2024,11,11,0,0,100,64048,798,85
23106,2024,4,4,0,0,100,104500,950,104
23107,2024,2,2,0,0,100,77000,1250,96
23108,2024,2,2,0,0,100,55000,519,114
23109,2024,4,4,0,0,100,70750,712,104
23111,2024,3,3,0,0,100,81333,1048,77
23112,2024,17,17,0,0,100,97295,1407,77
23113,2024,7,7,0,0,100,78126,789,100
23114,2024,6,6,0,0,100,72500,1431,56
23115,2024,8,8,0,0,100,57375,763,73
23116,2024,9,9,0,0,100,66428,903,77
23117,2024,3,3,0,0,100,57000,590,103
23118,2024,6,6,0,0,100,80290,954,82
